SalesOrderID,OrderDate,Day,WeekN0,Month,MonthShort,Year
61938,12/11/2013,Wednesday,50,December,Dec,2013
61939,12/11/2013,Wednesday,50,December,Dec,2013
61940,12/11/2013,Wednesday,50,December,Dec,2013
61941,12/11/2013,Wednesday,50,December,Dec,2013
61942,12/11/2013,Wednesday,50,December,Dec,2013
61943,12/11/2013,Wednesday,50,December,Dec,2013
61944,12/11/2013,Wednesday,50,December,Dec,2013
61945,12/11/2013,Wednesday,50,December,Dec,2013
61946,12/11/2013,Wednesday,50,December,Dec,2013
61947,12/11/2013,Wednesday,50,December,Dec,2013
61948,12/11/2013,Wednesday,50,December,Dec,2013
61949,12/11/2013,Wednesday,50,December,Dec,2013
61950,12/11/2013,Wednesday,50,December,Dec,2013
61951,12/11/2013,Wednesday,50,December,Dec,2013
61952,12/11/2013,Wednesday,50,December,Dec,2013
61953,12/11/2013,Wednesday,50,December,Dec,2013
61954,12/11/2013,Wednesday,50,December,Dec,2013
61955,12/11/2013,Wednesday,50,December,Dec,2013
61956,12/11/2013,Wednesday,50,December,Dec,2013
61957,12/11/2013,Wednesday,50,December,Dec,2013
61958,12/11/2013,Wednesday,50,December,Dec,2013
61959,12/11/2013,Wednesday,50,December,Dec,2013
61960,12/11/2013,Wednesday,50,December,Dec,2013
61961,12/11/2013,Wednesday,50,December,Dec,2013
61962,12/11/2013,Wednesday,50,December,Dec,2013
61963,12/11/2013,Wednesday,50,December,Dec,2013
61964,12/11/2013,Wednesday,50,December,Dec,2013
61965,12/11/2013,Wednesday,50,December,Dec,2013
61966,12/11/2013,Wednesday,50,December,Dec,2013
61967,12/11/2013,Wednesday,50,December,Dec,2013
61968,12/11/2013,Wednesday,50,December,Dec,2013
61969,12/11/2013,Wednesday,50,December,Dec,2013
61970,12/11/2013,Wednesday,50,December,Dec,2013
61971,12/11/2013,Wednesday,50,December,Dec,2013
61972,12/12/2013,Thursday,50,December,Dec,2013
61973,12/12/2013,Thursday,50,December,Dec,2013
61974,12/12/2013,Thursday,50,December,Dec,2013
61975,12/12/2013,Thursday,50,December,Dec,2013
61976,12/12/2013,Thursday,50,December,Dec,2013
61977,12/12/2013,Thursday,50,December,Dec,2013
61978,12/12/2013,Thursday,50,December,Dec,2013
61979,12/12/2013,Thursday,50,December,Dec,2013
61980,12/12/2013,Thursday,50,December,Dec,2013
61981,12/12/2013,Thursday,50,December,Dec,2013
61982,12/12/2013,Thursday,50,December,Dec,2013
61983,12/12/2013,Thursday,50,December,Dec,2013
61984,12/12/2013,Thursday,50,December,Dec,2013
61985,12/12/2013,Thursday,50,December,Dec,2013
61986,12/12/2013,Thursday,50,December,Dec,2013
61987,12/12/2013,Thursday,50,December,Dec,2013
61988,12/12/2013,Thursday,50,December,Dec,2013
61989,12/12/2013,Thursday,50,December,Dec,2013
61990,12/12/2013,Thursday,50,December,Dec,2013
61991,12/12/2013,Thursday,50,December,Dec,2013
61992,12/12/2013,Thursday,50,December,Dec,2013
61993,12/12/2013,Thursday,50,December,Dec,2013
61994,12/12/2013,Thursday,50,December,Dec,2013
61995,12/12/2013,Thursday,50,December,Dec,2013
61996,12/12/2013,Thursday,50,December,Dec,2013
61997,12/12/2013,Thursday,50,December,Dec,2013
61998,12/12/2013,Thursday,50,December,Dec,2013
61999,12/12/2013,Thursday,50,December,Dec,2013
62000,12/12/2013,Thursday,50,December,Dec,2013
62001,12/12/2013,Thursday,50,December,Dec,2013
62002,12/12/2013,Thursday,50,December,Dec,2013
62003,12/12/2013,Thursday,50,December,Dec,2013
62004,12/12/2013,Thursday,50,December,Dec,2013
62005,12/12/2013,Thursday,50,December,Dec,2013
62006,12/12/2013,Thursday,50,December,Dec,2013
62007,12/12/2013,Thursday,50,December,Dec,2013
62008,12/12/2013,Thursday,50,December,Dec,2013
62009,12/12/2013,Thursday,50,December,Dec,2013
62010,12/12/2013,Thursday,50,December,Dec,2013
62011,12/12/2013,Thursday,50,December,Dec,2013
62012,12/12/2013,Thursday,50,December,Dec,2013
62013,12/12/2013,Thursday,50,December,Dec,2013
62014,12/12/2013,Thursday,50,December,Dec,2013
62015,12/12/2013,Thursday,50,December,Dec,2013
62016,12/12/2013,Thursday,50,December,Dec,2013
62017,12/12/2013,Thursday,50,December,Dec,2013
62018,12/12/2013,Thursday,50,December,Dec,2013
62019,12/12/2013,Thursday,50,December,Dec,2013
62020,12/12/2013,Thursday,50,December,Dec,2013
62021,12/12/2013,Thursday,50,December,Dec,2013
62022,12/13/2013,Friday,50,December,Dec,2013
62023,12/13/2013,Friday,50,December,Dec,2013
62024,12/13/2013,Friday,50,December,Dec,2013
62025,12/13/2013,Friday,50,December,Dec,2013
62026,12/13/2013,Friday,50,December,Dec,2013
62027,12/13/2013,Friday,50,December,Dec,2013
62028,12/13/2013,Friday,50,December,Dec,2013
62029,12/13/2013,Friday,50,December,Dec,2013
62030,12/13/2013,Friday,50,December,Dec,2013
62031,12/13/2013,Friday,50,December,Dec,2013
62032,12/13/2013,Friday,50,December,Dec,2013
62033,12/13/2013,Friday,50,December,Dec,2013
62034,12/13/2013,Friday,50,December,Dec,2013
62035,12/13/2013,Friday,50,December,Dec,2013
62036,12/13/2013,Friday,50,December,Dec,2013
62037,12/13/2013,Friday,50,December,Dec,2013
62038,12/13/2013,Friday,50,December,Dec,2013
62039,12/13/2013,Friday,50,December,Dec,2013
62040,12/13/2013,Friday,50,December,Dec,2013
62041,12/13/2013,Friday,50,December,Dec,2013
62042,12/13/2013,Friday,50,December,Dec,2013
62043,12/13/2013,Friday,50,December,Dec,2013
62044,12/13/2013,Friday,50,December,Dec,2013
62045,12/13/2013,Friday,50,December,Dec,2013
62046,12/13/2013,Friday,50,December,Dec,2013
62047,12/13/2013,Friday,50,December,Dec,2013
62048,12/13/2013,Friday,50,December,Dec,2013
62049,12/13/2013,Friday,50,December,Dec,2013
62050,12/13/2013,Friday,50,December,Dec,2013
62051,12/13/2013,Friday,50,December,Dec,2013
62052,12/13/2013,Friday,50,December,Dec,2013
62053,12/13/2013,Friday,50,December,Dec,2013
62054,12/13/2013,Friday,50,December,Dec,2013
62055,12/13/2013,Friday,50,December,Dec,2013
62056,12/13/2013,Friday,50,December,Dec,2013
62057,12/13/2013,Friday,50,December,Dec,2013
62058,12/13/2013,Friday,50,December,Dec,2013
62059,12/13/2013,Friday,50,December,Dec,2013
62060,12/13/2013,Friday,50,December,Dec,2013
62061,12/13/2013,Friday,50,December,Dec,2013
62062,12/13/2013,Friday,50,December,Dec,2013
62063,12/13/2013,Friday,50,December,Dec,2013
62064,12/13/2013,Friday,50,December,Dec,2013
62065,12/13/2013,Friday,50,December,Dec,2013
62066,12/13/2013,Friday,50,December,Dec,2013
62067,12/13/2013,Friday,50,December,Dec,2013
62068,12/13/2013,Friday,50,December,Dec,2013
62069,12/13/2013,Friday,50,December,Dec,2013
62070,12/13/2013,Friday,50,December,Dec,2013
62071,12/13/2013,Friday,50,December,Dec,2013
62072,12/13/2013,Friday,50,December,Dec,2013
62073,12/13/2013,Friday,50,December,Dec,2013
62074,12/13/2013,Friday,50,December,Dec,2013
62075,12/13/2013,Friday,50,December,Dec,2013
62076,12/13/2013,Friday,50,December,Dec,2013
62077,12/13/2013,Friday,50,December,Dec,2013
62078,12/13/2013,Friday,50,December,Dec,2013
62079,12/13/2013,Friday,50,December,Dec,2013
62080,12/13/2013,Friday,50,December,Dec,2013
62081,12/13/2013,Friday,50,December,Dec,2013
62082,12/13/2013,Friday,50,December,Dec,2013
62083,12/13/2013,Friday,50,December,Dec,2013
62084,12/13/2013,Friday,50,December,Dec,2013
62085,12/13/2013,Friday,50,December,Dec,2013
62086,12/13/2013,Friday,50,December,Dec,2013
62087,12/13/2013,Friday,50,December,Dec,2013
62088,12/14/2013,Saturday,50,December,Dec,2013
62089,12/14/2013,Saturday,50,December,Dec,2013
62090,12/14/2013,Saturday,50,December,Dec,2013
62091,12/14/2013,Saturday,50,December,Dec,2013
62092,12/14/2013,Saturday,50,December,Dec,2013
62093,12/14/2013,Saturday,50,December,Dec,2013
62094,12/14/2013,Saturday,50,December,Dec,2013
62095,12/14/2013,Saturday,50,December,Dec,2013
62096,12/14/2013,Saturday,50,December,Dec,2013
62097,12/14/2013,Saturday,50,December,Dec,2013
62098,12/14/2013,Saturday,50,December,Dec,2013
62099,12/14/2013,Saturday,50,December,Dec,2013
62100,12/14/2013,Saturday,50,December,Dec,2013
62101,12/14/2013,Saturday,50,December,Dec,2013
62102,12/14/2013,Saturday,50,December,Dec,2013
62103,12/14/2013,Saturday,50,December,Dec,2013
62104,12/14/2013,Saturday,50,December,Dec,2013
62105,12/14/2013,Saturday,50,December,Dec,2013
62106,12/14/2013,Saturday,50,December,Dec,2013
62107,12/14/2013,Saturday,50,December,Dec,2013
62108,12/14/2013,Saturday,50,December,Dec,2013
62109,12/14/2013,Saturday,50,December,Dec,2013
62110,12/14/2013,Saturday,50,December,Dec,2013
62111,12/14/2013,Saturday,50,December,Dec,2013
62112,12/14/2013,Saturday,50,December,Dec,2013
62113,12/14/2013,Saturday,50,December,Dec,2013
62114,12/14/2013,Saturday,50,December,Dec,2013
62115,12/14/2013,Saturday,50,December,Dec,2013
62116,12/14/2013,Saturday,50,December,Dec,2013
62117,12/14/2013,Saturday,50,December,Dec,2013
62118,12/14/2013,Saturday,50,December,Dec,2013
62119,12/14/2013,Saturday,50,December,Dec,2013
62120,12/14/2013,Saturday,50,December,Dec,2013
62121,12/14/2013,Saturday,50,December,Dec,2013
62122,12/14/2013,Saturday,50,December,Dec,2013
62123,12/14/2013,Saturday,50,December,Dec,2013
62124,12/14/2013,Saturday,50,December,Dec,2013
62125,12/14/2013,Saturday,50,December,Dec,2013
62126,12/14/2013,Saturday,50,December,Dec,2013
62127,12/14/2013,Saturday,50,December,Dec,2013
62128,12/14/2013,Saturday,50,December,Dec,2013
62129,12/14/2013,Saturday,50,December,Dec,2013
62130,12/14/2013,Saturday,50,December,Dec,2013
62131,12/14/2013,Saturday,50,December,Dec,2013
62132,12/14/2013,Saturday,50,December,Dec,2013
62133,12/14/2013,Saturday,50,December,Dec,2013
62134,12/14/2013,Saturday,50,December,Dec,2013
62135,12/14/2013,Saturday,50,December,Dec,2013
62136,12/14/2013,Saturday,50,December,Dec,2013
62137,12/14/2013,Saturday,50,December,Dec,2013
62138,12/14/2013,Saturday,50,December,Dec,2013
62139,12/14/2013,Saturday,50,December,Dec,2013
62140,12/14/2013,Saturday,50,December,Dec,2013
62141,12/14/2013,Saturday,50,December,Dec,2013
62142,12/14/2013,Saturday,50,December,Dec,2013
62143,12/14/2013,Saturday,50,December,Dec,2013
62144,12/14/2013,Saturday,50,December,Dec,2013
62145,12/14/2013,Saturday,50,December,Dec,2013
62146,12/14/2013,Saturday,50,December,Dec,2013
62147,12/14/2013,Saturday,50,December,Dec,2013
62148,12/14/2013,Saturday,50,December,Dec,2013
62149,12/14/2013,Saturday,50,December,Dec,2013
62150,12/14/2013,Saturday,50,December,Dec,2013
62151,12/14/2013,Saturday,50,December,Dec,2013
62152,12/14/2013,Saturday,50,December,Dec,2013
62153,12/14/2013,Saturday,50,December,Dec,2013
62154,12/14/2013,Saturday,50,December,Dec,2013
62155,12/14/2013,Saturday,50,December,Dec,2013
62156,12/14/2013,Saturday,50,December,Dec,2013
62157,12/14/2013,Saturday,50,December,Dec,2013
62158,12/15/2013,Sunday,51,December,Dec,2013
62159,12/15/2013,Sunday,51,December,Dec,2013
62160,12/15/2013,Sunday,51,December,Dec,2013
62161,12/15/2013,Sunday,51,December,Dec,2013
62162,12/15/2013,Sunday,51,December,Dec,2013
62163,12/15/2013,Sunday,51,December,Dec,2013
62164,12/15/2013,Sunday,51,December,Dec,2013
62165,12/15/2013,Sunday,51,December,Dec,2013
62166,12/15/2013,Sunday,51,December,Dec,2013
62167,12/15/2013,Sunday,51,December,Dec,2013
62168,12/15/2013,Sunday,51,December,Dec,2013
62169,12/15/2013,Sunday,51,December,Dec,2013
62170,12/15/2013,Sunday,51,December,Dec,2013
62171,12/15/2013,Sunday,51,December,Dec,2013
62172,12/15/2013,Sunday,51,December,Dec,2013
62173,12/15/2013,Sunday,51,December,Dec,2013
62174,12/15/2013,Sunday,51,December,Dec,2013
62175,12/15/2013,Sunday,51,December,Dec,2013
62176,12/15/2013,Sunday,51,December,Dec,2013
62177,12/15/2013,Sunday,51,December,Dec,2013
62178,12/15/2013,Sunday,51,December,Dec,2013
62179,12/15/2013,Sunday,51,December,Dec,2013
62180,12/15/2013,Sunday,51,December,Dec,2013
62181,12/15/2013,Sunday,51,December,Dec,2013
62182,12/15/2013,Sunday,51,December,Dec,2013
62183,12/15/2013,Sunday,51,December,Dec,2013
62184,12/15/2013,Sunday,51,December,Dec,2013
62185,12/15/2013,Sunday,51,December,Dec,2013
62186,12/15/2013,Sunday,51,December,Dec,2013
62187,12/15/2013,Sunday,51,December,Dec,2013
62188,12/15/2013,Sunday,51,December,Dec,2013
62189,12/15/2013,Sunday,51,December,Dec,2013
62190,12/15/2013,Sunday,51,December,Dec,2013
62191,12/15/2013,Sunday,51,December,Dec,2013
62192,12/15/2013,Sunday,51,December,Dec,2013
62193,12/15/2013,Sunday,51,December,Dec,2013
62194,12/15/2013,Sunday,51,December,Dec,2013
62195,12/15/2013,Sunday,51,December,Dec,2013
62196,12/15/2013,Sunday,51,December,Dec,2013
62197,12/15/2013,Sunday,51,December,Dec,2013
62198,12/15/2013,Sunday,51,December,Dec,2013
62199,12/15/2013,Sunday,51,December,Dec,2013
62200,12/15/2013,Sunday,51,December,Dec,2013
62201,12/15/2013,Sunday,51,December,Dec,2013
62202,12/15/2013,Sunday,51,December,Dec,2013
62203,12/15/2013,Sunday,51,December,Dec,2013
62204,12/15/2013,Sunday,51,December,Dec,2013
62205,12/15/2013,Sunday,51,December,Dec,2013
62206,12/15/2013,Sunday,51,December,Dec,2013
62207,12/15/2013,Sunday,51,December,Dec,2013
62208,12/15/2013,Sunday,51,December,Dec,2013
62209,12/15/2013,Sunday,51,December,Dec,2013
62210,12/15/2013,Sunday,51,December,Dec,2013
62211,12/15/2013,Sunday,51,December,Dec,2013
62212,12/15/2013,Sunday,51,December,Dec,2013
62213,12/15/2013,Sunday,51,December,Dec,2013
62214,12/15/2013,Sunday,51,December,Dec,2013
62215,12/15/2013,Sunday,51,December,Dec,2013
62216,12/15/2013,Sunday,51,December,Dec,2013
62217,12/15/2013,Sunday,51,December,Dec,2013
62218,12/15/2013,Sunday,51,December,Dec,2013
62219,12/15/2013,Sunday,51,December,Dec,2013
62220,12/15/2013,Sunday,51,December,Dec,2013
62221,12/15/2013,Sunday,51,December,Dec,2013
62222,12/15/2013,Sunday,51,December,Dec,2013
62223,12/15/2013,Sunday,51,December,Dec,2013
62224,12/15/2013,Sunday,51,December,Dec,2013
62225,12/15/2013,Sunday,51,December,Dec,2013
62226,12/15/2013,Sunday,51,December,Dec,2013
62227,12/15/2013,Sunday,51,December,Dec,2013
62228,12/15/2013,Sunday,51,December,Dec,2013
62229,12/15/2013,Sunday,51,December,Dec,2013
62230,12/15/2013,Sunday,51,December,Dec,2013
62231,12/15/2013,Sunday,51,December,Dec,2013
62232,12/15/2013,Sunday,51,December,Dec,2013
62233,12/16/2013,Monday,51,December,Dec,2013
62234,12/16/2013,Monday,51,December,Dec,2013
62235,12/16/2013,Monday,51,December,Dec,2013
62236,12/16/2013,Monday,51,December,Dec,2013
62237,12/16/2013,Monday,51,December,Dec,2013
62238,12/16/2013,Monday,51,December,Dec,2013
62239,12/16/2013,Monday,51,December,Dec,2013
62240,12/16/2013,Monday,51,December,Dec,2013
62241,12/16/2013,Monday,51,December,Dec,2013
62242,12/16/2013,Monday,51,December,Dec,2013
62243,12/16/2013,Monday,51,December,Dec,2013
62244,12/16/2013,Monday,51,December,Dec,2013
62245,12/16/2013,Monday,51,December,Dec,2013
62246,12/16/2013,Monday,51,December,Dec,2013
62247,12/16/2013,Monday,51,December,Dec,2013
62248,12/16/2013,Monday,51,December,Dec,2013
62249,12/16/2013,Monday,51,December,Dec,2013
62250,12/16/2013,Monday,51,December,Dec,2013
62251,12/16/2013,Monday,51,December,Dec,2013
62252,12/16/2013,Monday,51,December,Dec,2013
62253,12/16/2013,Monday,51,December,Dec,2013
62254,12/16/2013,Monday,51,December,Dec,2013
62255,12/16/2013,Monday,51,December,Dec,2013
62256,12/16/2013,Monday,51,December,Dec,2013
62257,12/16/2013,Monday,51,December,Dec,2013
62258,12/16/2013,Monday,51,December,Dec,2013
62259,12/16/2013,Monday,51,December,Dec,2013
62260,12/16/2013,Monday,51,December,Dec,2013
62261,12/16/2013,Monday,51,December,Dec,2013
62262,12/16/2013,Monday,51,December,Dec,2013
62263,12/16/2013,Monday,51,December,Dec,2013
62264,12/16/2013,Monday,51,December,Dec,2013
62265,12/16/2013,Monday,51,December,Dec,2013
62266,12/16/2013,Monday,51,December,Dec,2013
62267,12/16/2013,Monday,51,December,Dec,2013
62268,12/16/2013,Monday,51,December,Dec,2013
62269,12/16/2013,Monday,51,December,Dec,2013
62270,12/16/2013,Monday,51,December,Dec,2013
62271,12/16/2013,Monday,51,December,Dec,2013
62272,12/16/2013,Monday,51,December,Dec,2013
62273,12/16/2013,Monday,51,December,Dec,2013
62274,12/16/2013,Monday,51,December,Dec,2013
62275,12/16/2013,Monday,51,December,Dec,2013
62276,12/16/2013,Monday,51,December,Dec,2013
62277,12/16/2013,Monday,51,December,Dec,2013
62278,12/16/2013,Monday,51,December,Dec,2013
62279,12/16/2013,Monday,51,December,Dec,2013
62280,12/16/2013,Monday,51,December,Dec,2013
62281,12/16/2013,Monday,51,December,Dec,2013
62282,12/16/2013,Monday,51,December,Dec,2013
62283,12/16/2013,Monday,51,December,Dec,2013
62284,12/16/2013,Monday,51,December,Dec,2013
62285,12/17/2013,Tuesday,51,December,Dec,2013
62286,12/17/2013,Tuesday,51,December,Dec,2013
62287,12/17/2013,Tuesday,51,December,Dec,2013
62288,12/17/2013,Tuesday,51,December,Dec,2013
62289,12/17/2013,Tuesday,51,December,Dec,2013
62290,12/17/2013,Tuesday,51,December,Dec,2013
62291,12/17/2013,Tuesday,51,December,Dec,2013
62292,12/17/2013,Tuesday,51,December,Dec,2013
62293,12/17/2013,Tuesday,51,December,Dec,2013
62294,12/17/2013,Tuesday,51,December,Dec,2013
62295,12/17/2013,Tuesday,51,December,Dec,2013
62296,12/17/2013,Tuesday,51,December,Dec,2013
62297,12/17/2013,Tuesday,51,December,Dec,2013
62298,12/17/2013,Tuesday,51,December,Dec,2013
62299,12/17/2013,Tuesday,51,December,Dec,2013
62300,12/17/2013,Tuesday,51,December,Dec,2013
62301,12/17/2013,Tuesday,51,December,Dec,2013
62302,12/17/2013,Tuesday,51,December,Dec,2013
62303,12/17/2013,Tuesday,51,December,Dec,2013
62304,12/17/2013,Tuesday,51,December,Dec,2013
62305,12/17/2013,Tuesday,51,December,Dec,2013
62306,12/17/2013,Tuesday,51,December,Dec,2013
62307,12/17/2013,Tuesday,51,December,Dec,2013
62308,12/17/2013,Tuesday,51,December,Dec,2013
62309,12/17/2013,Tuesday,51,December,Dec,2013
62310,12/17/2013,Tuesday,51,December,Dec,2013
62311,12/17/2013,Tuesday,51,December,Dec,2013
62312,12/17/2013,Tuesday,51,December,Dec,2013
62313,12/17/2013,Tuesday,51,December,Dec,2013
62314,12/17/2013,Tuesday,51,December,Dec,2013
62315,12/17/2013,Tuesday,51,December,Dec,2013
62316,12/17/2013,Tuesday,51,December,Dec,2013
62317,12/17/2013,Tuesday,51,December,Dec,2013
62318,12/17/2013,Tuesday,51,December,Dec,2013
62319,12/17/2013,Tuesday,51,December,Dec,2013
62320,12/17/2013,Tuesday,51,December,Dec,2013
62321,12/17/2013,Tuesday,51,December,Dec,2013
62322,12/17/2013,Tuesday,51,December,Dec,2013
62323,12/17/2013,Tuesday,51,December,Dec,2013
62324,12/17/2013,Tuesday,51,December,Dec,2013
62325,12/17/2013,Tuesday,51,December,Dec,2013
62326,12/17/2013,Tuesday,51,December,Dec,2013
62327,12/17/2013,Tuesday,51,December,Dec,2013
62328,12/17/2013,Tuesday,51,December,Dec,2013
62329,12/17/2013,Tuesday,51,December,Dec,2013
62330,12/17/2013,Tuesday,51,December,Dec,2013
62331,12/17/2013,Tuesday,51,December,Dec,2013
62332,12/17/2013,Tuesday,51,December,Dec,2013
62333,12/17/2013,Tuesday,51,December,Dec,2013
62334,12/17/2013,Tuesday,51,December,Dec,2013
62335,12/17/2013,Tuesday,51,December,Dec,2013
62336,12/17/2013,Tuesday,51,December,Dec,2013
62337,12/17/2013,Tuesday,51,December,Dec,2013
62338,12/17/2013,Tuesday,51,December,Dec,2013
62339,12/17/2013,Tuesday,51,December,Dec,2013
62340,12/17/2013,Tuesday,51,December,Dec,2013
62341,12/17/2013,Tuesday,51,December,Dec,2013
62342,12/17/2013,Tuesday,51,December,Dec,2013
62343,12/17/2013,Tuesday,51,December,Dec,2013
62344,12/17/2013,Tuesday,51,December,Dec,2013
62345,12/17/2013,Tuesday,51,December,Dec,2013
62346,12/17/2013,Tuesday,51,December,Dec,2013
62347,12/18/2013,Wednesday,51,December,Dec,2013
62348,12/18/2013,Wednesday,51,December,Dec,2013
62349,12/18/2013,Wednesday,51,December,Dec,2013
62350,12/18/2013,Wednesday,51,December,Dec,2013
62351,12/18/2013,Wednesday,51,December,Dec,2013
62352,12/18/2013,Wednesday,51,December,Dec,2013
62353,12/18/2013,Wednesday,51,December,Dec,2013
62354,12/18/2013,Wednesday,51,December,Dec,2013
62355,12/18/2013,Wednesday,51,December,Dec,2013
62356,12/18/2013,Wednesday,51,December,Dec,2013
62357,12/18/2013,Wednesday,51,December,Dec,2013
62358,12/18/2013,Wednesday,51,December,Dec,2013
62359,12/18/2013,Wednesday,51,December,Dec,2013
62360,12/18/2013,Wednesday,51,December,Dec,2013
62361,12/18/2013,Wednesday,51,December,Dec,2013
62362,12/18/2013,Wednesday,51,December,Dec,2013
62363,12/18/2013,Wednesday,51,December,Dec,2013
62364,12/18/2013,Wednesday,51,December,Dec,2013
62365,12/18/2013,Wednesday,51,December,Dec,2013
62366,12/18/2013,Wednesday,51,December,Dec,2013
62367,12/18/2013,Wednesday,51,December,Dec,2013
62368,12/18/2013,Wednesday,51,December,Dec,2013
62369,12/18/2013,Wednesday,51,December,Dec,2013
62370,12/18/2013,Wednesday,51,December,Dec,2013
62371,12/18/2013,Wednesday,51,December,Dec,2013
62372,12/18/2013,Wednesday,51,December,Dec,2013
62373,12/18/2013,Wednesday,51,December,Dec,2013
62374,12/18/2013,Wednesday,51,December,Dec,2013
62375,12/18/2013,Wednesday,51,December,Dec,2013
62376,12/18/2013,Wednesday,51,December,Dec,2013
62377,12/18/2013,Wednesday,51,December,Dec,2013
62378,12/18/2013,Wednesday,51,December,Dec,2013
62379,12/18/2013,Wednesday,51,December,Dec,2013
62380,12/18/2013,Wednesday,51,December,Dec,2013
62381,12/18/2013,Wednesday,51,December,Dec,2013
62382,12/18/2013,Wednesday,51,December,Dec,2013
62383,12/18/2013,Wednesday,51,December,Dec,2013
62384,12/18/2013,Wednesday,51,December,Dec,2013
62385,12/18/2013,Wednesday,51,December,Dec,2013
62386,12/18/2013,Wednesday,51,December,Dec,2013
62387,12/18/2013,Wednesday,51,December,Dec,2013
62388,12/18/2013,Wednesday,51,December,Dec,2013
62389,12/18/2013,Wednesday,51,December,Dec,2013
62390,12/18/2013,Wednesday,51,December,Dec,2013
62391,12/18/2013,Wednesday,51,December,Dec,2013
62392,12/18/2013,Wednesday,51,December,Dec,2013
62393,12/18/2013,Wednesday,51,December,Dec,2013
62394,12/18/2013,Wednesday,51,December,Dec,2013
62395,12/18/2013,Wednesday,51,December,Dec,2013
62396,12/19/2013,Thursday,51,December,Dec,2013
62397,12/19/2013,Thursday,51,December,Dec,2013
62398,12/19/2013,Thursday,51,December,Dec,2013
62399,12/19/2013,Thursday,51,December,Dec,2013
62400,12/19/2013,Thursday,51,December,Dec,2013
62401,12/19/2013,Thursday,51,December,Dec,2013
62402,12/19/2013,Thursday,51,December,Dec,2013
62403,12/19/2013,Thursday,51,December,Dec,2013
62404,12/19/2013,Thursday,51,December,Dec,2013
62405,12/19/2013,Thursday,51,December,Dec,2013
62406,12/19/2013,Thursday,51,December,Dec,2013
62407,12/19/2013,Thursday,51,December,Dec,2013
62408,12/19/2013,Thursday,51,December,Dec,2013
62409,12/19/2013,Thursday,51,December,Dec,2013
62410,12/19/2013,Thursday,51,December,Dec,2013
62411,12/19/2013,Thursday,51,December,Dec,2013
62412,12/19/2013,Thursday,51,December,Dec,2013
62413,12/19/2013,Thursday,51,December,Dec,2013
62414,12/19/2013,Thursday,51,December,Dec,2013
62415,12/19/2013,Thursday,51,December,Dec,2013
62416,12/19/2013,Thursday,51,December,Dec,2013
62417,12/19/2013,Thursday,51,December,Dec,2013
62418,12/19/2013,Thursday,51,December,Dec,2013
62419,12/19/2013,Thursday,51,December,Dec,2013
62420,12/19/2013,Thursday,51,December,Dec,2013
62421,12/19/2013,Thursday,51,December,Dec,2013
62422,12/19/2013,Thursday,51,December,Dec,2013
62423,12/19/2013,Thursday,51,December,Dec,2013
62424,12/19/2013,Thursday,51,December,Dec,2013
62425,12/19/2013,Thursday,51,December,Dec,2013
62426,12/19/2013,Thursday,51,December,Dec,2013
62427,12/19/2013,Thursday,51,December,Dec,2013
62428,12/19/2013,Thursday,51,December,Dec,2013
62429,12/19/2013,Thursday,51,December,Dec,2013
62430,12/19/2013,Thursday,51,December,Dec,2013
62431,12/19/2013,Thursday,51,December,Dec,2013
62432,12/19/2013,Thursday,51,December,Dec,2013
62433,12/19/2013,Thursday,51,December,Dec,2013
62434,12/19/2013,Thursday,51,December,Dec,2013
62435,12/19/2013,Thursday,51,December,Dec,2013
62436,12/19/2013,Thursday,51,December,Dec,2013
62437,12/19/2013,Thursday,51,December,Dec,2013
62438,12/19/2013,Thursday,51,December,Dec,2013
62439,12/19/2013,Thursday,51,December,Dec,2013
62440,12/19/2013,Thursday,51,December,Dec,2013
62441,12/19/2013,Thursday,51,December,Dec,2013
62442,12/19/2013,Thursday,51,December,Dec,2013
62443,12/19/2013,Thursday,51,December,Dec,2013
62444,12/19/2013,Thursday,51,December,Dec,2013
62445,12/19/2013,Thursday,51,December,Dec,2013
62446,12/19/2013,Thursday,51,December,Dec,2013
62447,12/19/2013,Thursday,51,December,Dec,2013
62448,12/19/2013,Thursday,51,December,Dec,2013
62449,12/19/2013,Thursday,51,December,Dec,2013
62450,12/19/2013,Thursday,51,December,Dec,2013
62451,12/19/2013,Thursday,51,December,Dec,2013
62452,12/19/2013,Thursday,51,December,Dec,2013
62453,12/19/2013,Thursday,51,December,Dec,2013
62454,12/19/2013,Thursday,51,December,Dec,2013
62455,12/19/2013,Thursday,51,December,Dec,2013
62456,12/19/2013,Thursday,51,December,Dec,2013
62457,12/19/2013,Thursday,51,December,Dec,2013
62458,12/19/2013,Thursday,51,December,Dec,2013
62459,12/19/2013,Thursday,51,December,Dec,2013
62460,12/19/2013,Thursday,51,December,Dec,2013
62461,12/19/2013,Thursday,51,December,Dec,2013
62462,12/19/2013,Thursday,51,December,Dec,2013
62463,12/19/2013,Thursday,51,December,Dec,2013
62464,12/19/2013,Thursday,51,December,Dec,2013
62465,12/19/2013,Thursday,51,December,Dec,2013
62466,12/19/2013,Thursday,51,December,Dec,2013
62467,12/19/2013,Thursday,51,December,Dec,2013
62468,12/19/2013,Thursday,51,December,Dec,2013
62469,12/19/2013,Thursday,51,December,Dec,2013
62470,12/19/2013,Thursday,51,December,Dec,2013
62471,12/20/2013,Friday,51,December,Dec,2013
62472,12/20/2013,Friday,51,December,Dec,2013
62473,12/20/2013,Friday,51,December,Dec,2013
